font,filename,relative_path,white_ratio,dark_ratio,border_mean,border_dark_ratio,reason
OuyxBF,乃.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/乃.png,0.126091,0.802650,139.571426,0.453125,low_white_high_dark;dark_border_low_white
OuyxBF,人.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/人.png,0.387187,0.567119,174.477676,0.316964,low_white_high_dark;dark_border_low_white
OuyxBF,伐.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/伐.png,0.055863,0.839515,62.530132,1.000000,low_white_high_dark;dark_border_low_white
OuyxBF,位.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/位.png,0.099086,0.789222,136.084824,0.466518,low_white_high_dark;dark_border_low_white
OuyxBF,光.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/光.png,0.136579,0.756876,141.555801,0.446429,low_white_high_dark;dark_border_low_white
OuyxBF,冬.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/冬.png,0.155976,0.767738,140.049103,0.450893,low_white_high_dark;dark_border_low_white
OuyxBF,出.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/出.png,0.100496,0.806705,134.084824,0.475446,low_white_high_dark;dark_border_low_white
OuyxBF,列.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/列.png,0.053581,0.850890,128.435272,0.497768,low_white_high_dark;dark_border_low_white
OuyxBF,制.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/制.png,0.123321,0.762073,137.655136,0.462054,low_white_high_dark;dark_border_low_white
OuyxBF,召.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/召.png,0.094084,0.815933,37.178566,1.000000,low_white_high_dark;dark_border_low_white
OuyxBF,吊.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/吊.png,0.155991,0.765042,141.361603,0.446429,low_white_high_dark;dark_border_low_white
OuyxBF,唐.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/唐.png,0.097711,0.786815,133.849335,0.475446,low_white_high_dark;dark_border_low_white
OuyxBF,國.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/國.png,0.229412,0.619006,142.189728,0.444196,low_white_high_dark;dark_border_low_white
OuyxBF,地.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/地.png,0.247902,0.660485,151.670761,0.406250,low_white_high_dark;dark_border_low_white
OuyxBF,坐.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/坐.png,0.085823,0.828080,131.794647,0.484375,low_white_high_dark;dark_border_low_white
OuyxBF,夜.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/夜.png,0.106391,0.780139,138.393967,0.457589,low_white_high_dark;dark_border_low_white
OuyxBF,天.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/天.png,0.176967,0.756612,142.787949,0.441964,low_white_high_dark;dark_border_low_white
OuyxBF,始.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/始.png,0.165592,0.688078,137.562500,0.462054,low_white_high_dark;dark_border_low_white
OuyxBF,字.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/字.png,0.136171,0.765346,138.652908,0.457589,low_white_high_dark;dark_border_low_white
OuyxBF,宇.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/宇.png,0.112748,0.802351,133.805801,0.475446,low_white_high_dark;dark_border_low_white
OuyxBF,官.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/官.png,0.173260,0.711630,139.971542,0.452009,low_white_high_dark;dark_border_low_white
OuyxBF,宙.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/宙.png,0.135951,0.753822,134.207596,0.474330,low_white_high_dark;dark_border_low_white
OuyxBF,宿.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/宿.png,0.063442,0.816571,17.835938,1.000000,low_white_high_dark;dark_border_low_white
OuyxBF,寒.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/寒.png,0.125618,0.757205,136.882248,0.464286,low_white_high_dark;dark_border_low_white
OuyxBF,岡.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/岡.png,0.161063,0.718381,144.866074,0.433036,low_white_high_dark;dark_border_low_white
OuyxBF,崐.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/崐.png,0.068180,0.792680,133.700897,0.475446,low_white_high_dark;dark_border_low_white
OuyxBF,巨.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/巨.png,0.102175,0.788928,137.901779,0.459821,low_white_high_dark;dark_border_low_white
OuyxBF,帝.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/帝.png,0.059097,0.829326,126.832588,0.495536,low_white_high_dark;dark_border_low_white
OuyxBF,師.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/師.png,0.200863,0.678063,145.263947,0.430804,low_white_high_dark;dark_border_low_white
OuyxBF,張.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/張.png,0.222467,0.675323,151.756699,0.406250,low_white_high_dark;dark_border_low_white
OuyxBF,往.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/往.png,0.166623,0.759955,142.055801,0.444196,low_white_high_dark;dark_border_low_white
OuyxBF,律.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/律.png,0.174526,0.735038,148.092636,0.421875,low_white_high_dark;dark_border_low_white
OuyxBF,成.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/成.png,0.062166,0.832295,131.596542,0.488839,low_white_high_dark;dark_border_low_white
OuyxBF,拱.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/拱.png,0.127955,0.751246,130.702011,0.488839,low_white_high_dark;dark_border_low_white
OuyxBF,推.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/推.png,0.175931,0.712940,145.662949,0.428571,low_white_high_dark;dark_border_low_white
OuyxBF,收.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/收.png,0.186778,0.732342,144.716522,0.433036,low_white_high_dark;dark_border_low_white
OuyxBF,文.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/文.png,0.216259,0.713693,148.113846,0.419643,low_white_high_dark;dark_border_low_white
OuyxBF,日.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/日.png,0.226453,0.722626,148.596542,0.417411,low_white_high_dark;dark_border_low_white
OuyxBF,昃.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/昃.png,0.164680,0.753433,141.401779,0.446429,low_white_high_dark;dark_border_low_white
OuyxBF,暑.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/暑.png,0.112798,0.783163,135.451447,0.469866,low_white_high_dark;dark_border_low_white
OuyxBF,月.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/月.png,0.102350,0.816969,133.779022,0.476562,low_white_high_dark;dark_border_low_white
OuyxBF,有.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/有.png,0.099594,0.803218,126.929131,0.495536,low_white_high_dark;dark_border_low_white
OuyxBF,服.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/服.png,0.112409,0.759771,135.488846,0.469866,low_white_high_dark;dark_border_low_white
OuyxBF,朝.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/朝.png,0.126161,0.751933,134.126114,0.475446,low_white_high_dark;dark_border_low_white
OuyxBF,李.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/李.png,0.250424,0.656195,156.399551,0.387277,low_white_high_dark;dark_border_low_white
OuyxBF,来.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/来.png,0.113760,0.794324,133.353790,0.477679,low_white_high_dark;dark_border_low_white
OuyxBF,歲.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/歲.png,0.113949,0.795505,137.935272,0.459821,low_white_high_dark;dark_border_low_white
OuyxBF,殷.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/殷.png,0.055853,0.814204,91.417969,1.000000,low_white_high_dark;dark_border_low_white
OuyxBF,民.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/民.png,0.189353,0.703414,139.449783,0.454241,low_white_high_dark;dark_border_low_white
OuyxBF,水.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/水.png,0.133465,0.794947,143.687500,0.437500,low_white_high_dark;dark_border_low_white
OuyxBF,河.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/河.png,0.081927,0.803676,135.044083,0.470982,low_white_high_dark;dark_border_low_white
OuyxBF,洪.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/洪.png,0.134556,0.766034,138.522873,0.457589,low_white_high_dark;dark_border_low_white
OuyxBF,海.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/海.png,0.151297,0.724485,143.389511,0.438616,low_white_high_dark;dark_border_low_white
OuyxBF,淡.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/淡.png,0.119345,0.769940,141.727127,0.444196,low_white_high_dark;dark_border_low_white
OuyxBF,湯.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/湯.png,0.066028,0.811080,105.762833,0.748884,low_white_high_dark;dark_border_low_white
OuyxBF,潛.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/潛.png,0.086231,0.802625,136.443085,0.465402,low_white_high_dark;dark_border_low_white
OuyxBF,火.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/火.png,0.112947,0.822789,138.415176,0.457589,low_white_high_dark;dark_border_low_white
OuyxBF,玄.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/玄.png,0.205880,0.730738,142.725449,0.440848,low_white_high_dark;dark_border_low_white
OuyxBF,玉.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/玉.png,0.232422,0.704590,151.178574,0.408482,low_white_high_dark;dark_border_low_white
OuyxBF,珎.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/珎.png,0.071204,0.815808,128.765625,0.493304,low_white_high_dark;dark_border_low_white
OuyxBF,珠.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/珠.png,0.058913,0.825375,131.739960,0.484375,low_white_high_dark;dark_border_low_white
OuyxBF,生.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/生.png,0.075375,0.844617,133.102676,0.478795,low_white_high_dark;dark_border_low_white
OuyxBF,皇.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/皇.png,0.277917,0.630810,155.727676,0.390625,low_white_high_dark;dark_border_low_white
OuyxBF,盈.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/盈.png,0.133929,0.747275,138.665176,0.457589,low_white_high_dark;dark_border_low_white
OuyxBF,秋.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/秋.png,0.188357,0.719582,143.574783,0.437500,low_white_high_dark;dark_border_low_white
OuyxBF,稱.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/稱.png,0.062415,0.786118,130.059708,0.491071,low_white_high_dark;dark_border_low_white
OuyxBF,结.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/结.png,0.117327,0.765595,138.691971,0.457589,low_white_high_dark;dark_border_low_white
OuyxBF,罪.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/罪.png,0.207619,0.678706,138.860489,0.456473,low_white_high_dark;dark_border_low_white
OuyxBF,羽.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/羽.png,0.107128,0.764215,133.317520,0.477679,low_white_high_dark;dark_border_low_white
OuyxBF,翔.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/翔.png,0.071972,0.777563,128.403458,0.497768,low_white_high_dark;dark_border_low_white
OuyxBF,致.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/致.png,0.049072,0.836794,129.928574,0.491071,low_white_high_dark;dark_border_low_white
OuyxBF,芥.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/芥.png,0.220738,0.699408,153.562500,0.399554,low_white_high_dark;dark_border_low_white
OuyxBF,荒.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/荒.png,0.170674,0.734161,147.107147,0.428013,low_white_high_dark;dark_border_low_white
OuyxBF,菓.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/菓.png,0.224764,0.650590,150.851562,0.408482,low_white_high_dark;dark_border_low_white
OuyxBF,菜.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/菜.png,0.037652,0.872648,129.890060,0.491071,low_white_high_dark;dark_border_low_white
OuyxBF,藏.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/藏.png,0.078245,0.811115,132.404022,0.482143,low_white_high_dark;dark_border_low_white
OuyxBF,虞.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/虞.png,0.130062,0.758221,136.148438,0.466518,low_white_high_dark;dark_border_low_white
OuyxBF,號.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/號.png,0.249063,0.618299,157.306915,0.383929,low_white_high_dark;dark_border_low_white
OuyxBF,衣.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/衣.png,0.090915,0.810642,134.188614,0.474330,low_white_high_dark;dark_border_low_white
OuyxBF,裳.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/裳.png,0.083760,0.766866,130.566971,0.488839,low_white_high_dark;dark_border_low_white
OuyxBF,調.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/調.png,0.185841,0.677924,147.162384,0.424107,low_white_high_dark;dark_border_low_white
OuyxBF,讓.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/讓.png,0.091687,0.753707,127.301895,0.494420,low_white_high_dark;dark_border_low_white
OuyxBF,辰.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/辰.png,0.125085,0.783507,138.647324,0.457589,low_white_high_dark;dark_border_low_white
OuyxBF,道.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/道.png,0.055435,0.821678,129.152908,0.493304,low_white_high_dark;dark_border_low_white
OuyxBF,醎.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/醎.png,0.252008,0.641597,155.092636,0.392857,low_white_high_dark;dark_border_low_white
OuyxBF,重.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/重.png,0.193374,0.721505,145.415176,0.430804,low_white_high_dark;dark_border_low_white
OuyxBF,金.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/金.png,0.197166,0.725202,149.351562,0.415179,low_white_high_dark;dark_border_low_white
OuyxBF,釼.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/釼.png,0.169982,0.724500,145.030136,0.433036,low_white_high_dark;dark_border_low_white
OuyxBF,问.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/问.png,0.171885,0.728117,138.675217,0.457589,low_white_high_dark;dark_border_low_white
OuyxBF,闰.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/闰.png,0.155144,0.734794,136.245529,0.466518,low_white_high_dark;dark_border_low_white
OuyxBF,阙.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/阙.png,0.077183,0.761719,134.604904,0.473214,low_white_high_dark;dark_border_low_white
OuyxBF,陽.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/陽.png,0.029486,0.835982,77.981583,1.000000,low_white_high_dark;dark_border_low_white
OuyxBF,雨.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/雨.png,0.131328,0.755864,142.070312,0.444196,low_white_high_dark;dark_border_low_white
OuyxBF,雲.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/雲.png,0.060382,0.835514,132.014511,0.483259,low_white_high_dark;dark_border_low_white
OuyxBF,霜.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/霜.png,0.120845,0.757803,140.620529,0.448661,low_white_high_dark;dark_border_low_white
OuyxBF,馀.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/馀.png,0.137511,0.740284,136.094864,0.466518,low_white_high_dark;dark_border_low_white
OuyxBF,騰.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/騰.png,0.078454,0.773009,131.757812,0.484375,low_white_high_dark;dark_border_low_white
OuyxBF,鳥.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/鳥.png,0.106605,0.759536,133.738846,0.475446,low_white_high_dark;dark_border_low_white
OuyxBF,麗.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/麗.png,0.128433,0.749402,140.160721,0.450893,low_white_high_dark;dark_border_low_white
OuyxBF,黄.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/黄.png,0.123077,0.768540,135.756134,0.468750,low_white_high_dark;dark_border_low_white
OuyxBF,龍.png,fontdata_example/font/train/new/OuyxBF/images_white_bg_mask_denoised/龍.png,0.150276,0.721067,137.158478,0.462054,low_white_high_dark;dark_border_low_white
OuyxJT,伐.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/伐.png,0.055863,0.839515,62.530132,1.000000,low_white_high_dark;dark_border_low_white
OuyxJT,位.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/位.png,0.099086,0.789222,136.084824,0.466518,low_white_high_dark;dark_border_low_white
OuyxJT,光.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/光.png,0.136579,0.756876,141.555801,0.446429,low_white_high_dark;dark_border_low_white
OuyxJT,冬.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/冬.png,0.155976,0.767738,140.049103,0.450893,low_white_high_dark;dark_border_low_white
OuyxJT,列.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/列.png,0.053581,0.850890,128.435272,0.497768,low_white_high_dark;dark_border_low_white
OuyxJT,制.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/制.png,0.123321,0.762073,137.655136,0.462054,low_white_high_dark;dark_border_low_white
OuyxJT,召.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/召.png,0.094084,0.815933,37.178566,1.000000,low_white_high_dark;dark_border_low_white
OuyxJT,吊.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/吊.png,0.155991,0.765042,141.361603,0.446429,low_white_high_dark;dark_border_low_white
OuyxJT,唐.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/唐.png,0.097711,0.786815,133.849335,0.475446,low_white_high_dark;dark_border_low_white
OuyxJT,地.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/地.png,0.247902,0.660485,151.670761,0.406250,low_white_high_dark;dark_border_low_white
OuyxJT,夜.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/夜.png,0.106391,0.780139,138.393967,0.457589,low_white_high_dark;dark_border_low_white
OuyxJT,始.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/始.png,0.165592,0.688078,137.562500,0.462054,low_white_high_dark;dark_border_low_white
OuyxJT,字.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/字.png,0.136171,0.765346,138.652908,0.457589,low_white_high_dark;dark_border_low_white
OuyxJT,宇.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/宇.png,0.112748,0.802351,133.805801,0.475446,low_white_high_dark;dark_border_low_white
OuyxJT,官.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/官.png,0.173260,0.711630,139.971542,0.452009,low_white_high_dark;dark_border_low_white
OuyxJT,宙.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/宙.png,0.135951,0.753822,134.207596,0.474330,low_white_high_dark;dark_border_low_white
OuyxJT,宿.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/宿.png,0.063442,0.816571,17.835938,1.000000,low_white_high_dark;dark_border_low_white
OuyxJT,寒.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/寒.png,0.125618,0.757205,136.882248,0.464286,low_white_high_dark;dark_border_low_white
OuyxJT,崐.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/崐.png,0.068180,0.792680,133.700897,0.475446,low_white_high_dark;dark_border_low_white
OuyxJT,崗.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/崗.png,0.161063,0.718381,144.866074,0.433036,low_white_high_dark;dark_border_low_white
OuyxJT,帝.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/帝.png,0.059097,0.829326,126.832588,0.495536,low_white_high_dark;dark_border_low_white
OuyxJT,師.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/師.png,0.200863,0.678063,145.263947,0.430804,low_white_high_dark;dark_border_low_white
OuyxJT,張.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/張.png,0.222467,0.675323,151.756699,0.406250,low_white_high_dark;dark_border_low_white
OuyxJT,往.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/往.png,0.166623,0.759955,142.055801,0.444196,low_white_high_dark;dark_border_low_white
OuyxJT,律.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/律.png,0.174526,0.735038,148.092636,0.421875,low_white_high_dark;dark_border_low_white
OuyxJT,拱.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/拱.png,0.127955,0.751246,130.702011,0.488839,low_white_high_dark;dark_border_low_white
OuyxJT,推.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/推.png,0.175931,0.712940,145.662949,0.428571,low_white_high_dark;dark_border_low_white
OuyxJT,收.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/收.png,0.186778,0.732342,144.716522,0.433036,low_white_high_dark;dark_border_low_white
OuyxJT,昃.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/昃.png,0.164680,0.753433,141.401779,0.446429,low_white_high_dark;dark_border_low_white
OuyxJT,暑.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/暑.png,0.112798,0.783163,135.451447,0.469866,low_white_high_dark;dark_border_low_white
OuyxJT,服.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/服.png,0.112409,0.759771,135.488846,0.469866,low_white_high_dark;dark_border_low_white
OuyxJT,朝.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/朝.png,0.126161,0.751933,134.126114,0.475446,low_white_high_dark;dark_border_low_white
OuyxJT,李.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/李.png,0.250424,0.656195,156.399551,0.387277,low_white_high_dark;dark_border_low_white
OuyxJT,歲.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/歲.png,0.113949,0.795505,137.935272,0.459821,low_white_high_dark;dark_border_low_white
OuyxJT,殷.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/殷.png,0.055853,0.814204,91.417969,1.000000,low_white_high_dark;dark_border_low_white
OuyxJT,水.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/水.png,0.133465,0.794947,143.687500,0.437500,low_white_high_dark;dark_border_low_white
OuyxJT,河.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/河.png,0.081927,0.803676,135.044083,0.470982,low_white_high_dark;dark_border_low_white
OuyxJT,洪.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/洪.png,0.134556,0.766034,138.522873,0.457589,low_white_high_dark;dark_border_low_white
OuyxJT,海.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/海.png,0.151297,0.724485,143.389511,0.438616,low_white_high_dark;dark_border_low_white
OuyxJT,淡.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/淡.png,0.119345,0.769940,141.727127,0.444196,low_white_high_dark;dark_border_low_white
OuyxJT,湯.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/湯.png,0.066028,0.811080,105.762833,0.748884,low_white_high_dark;dark_border_low_white
OuyxJT,潛.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/潛.png,0.086231,0.802625,136.443085,0.465402,low_white_high_dark;dark_border_low_white
OuyxJT,珎.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/珎.png,0.071204,0.815808,128.765625,0.493304,low_white_high_dark;dark_border_low_white
OuyxJT,珠.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/珠.png,0.058913,0.825375,131.739960,0.484375,low_white_high_dark;dark_border_low_white
OuyxJT,皇.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/皇.png,0.277917,0.630810,155.727676,0.390625,low_white_high_dark;dark_border_low_white
OuyxJT,盈.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/盈.png,0.133929,0.747275,138.665176,0.457589,low_white_high_dark;dark_border_low_white
OuyxJT,秋.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/秋.png,0.188357,0.719582,143.574783,0.437500,low_white_high_dark;dark_border_low_white
OuyxJT,稱.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/稱.png,0.062415,0.786118,130.059708,0.491071,low_white_high_dark;dark_border_low_white
OuyxJT,结.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/结.png,0.117327,0.765595,138.691971,0.457589,low_white_high_dark;dark_border_low_white
OuyxJT,罪.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/罪.png,0.207619,0.678706,138.860489,0.456473,low_white_high_dark;dark_border_low_white
OuyxJT,羽.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/羽.png,0.107128,0.764215,133.317520,0.477679,low_white_high_dark;dark_border_low_white
OuyxJT,翔.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/翔.png,0.071972,0.777563,128.403458,0.497768,low_white_high_dark;dark_border_low_white
OuyxJT,致.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/致.png,0.049072,0.836794,129.928574,0.491071,low_white_high_dark;dark_border_low_white
OuyxJT,芥.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/芥.png,0.220738,0.699408,153.562500,0.399554,low_white_high_dark;dark_border_low_white
OuyxJT,荒.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/荒.png,0.170674,0.734161,147.107147,0.428013,low_white_high_dark;dark_border_low_white
OuyxJT,菓.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/菓.png,0.224764,0.650590,150.851562,0.408482,low_white_high_dark;dark_border_low_white
OuyxJT,菜.png,fontdata_example/font/train/new/OuyxJT/images_white_bg_mask_denoised/菜.png,0.037652,0.872648,129.890060,0.491071,low_white_high_dark;dark_border_low_white
